-93.507 0.000 -0.000 3.816
-53.602 0.000 -0.000 3.816
-48.507 0.000 0.000 3.816
-35.829 0.000 0.000 3.816
-27.445 -0.000 -0.000 3.816
5.974 -0.000 -0.000 3.816
35.143 -0.000 0.000 3.816
42.705 -0.000 0.000 3.816
65.525 -0.000 -0.000 3.816
109.542 -0.000 -0.000 3.816
10 63.518 0.209791 0.240742
